"id","trial_no","item_type","ori_source","source","moni_response","assign","rt_moni","word","study_pos","age","gender","occupation","strategy1","strategy2"
149,30,"distractor","nosou","nosou","N","N",0.660268200000019,"Gabel",-95,27,"w","stud_non_psy",0,"none"
149,31,"R item","left","top","N","N",1.10894370000005,"Redner",73,27,"w","stud_non_psy",0,"none"
149,32,"distractor","nosou","nosou","R","B",3.65354990000014,"Halle",-95,27,"w","stud_non_psy",0,"none"
149,33,"R item","right","bottom","R","B",0.989327300000014,"Apfel",79,27,"w","stud_non_psy",0,"none"
149,34,"distractor","nosou","nosou","N","N",1.10226939999984,"Haut",-95,27,"w","stud_non_psy",0,"none"
149,35,"distractor","nosou","nosou","N","N",0.949157799999966,"Sauna",-95,27,"w","stud_non_psy",0,"none"
149,36,"distractor","nosou","nosou","N","N",0.891738199999963,"Insekt",-95,27,"w","stud_non_psy",0,"none"
149,37,"distractor","nosou","nosou","N","N",0.812056499999926,"Körper",-95,27,"w","stud_non_psy",0,"none"
149,38,"distractor","nosou","nosou","N","N",0.741330299999845,"Doktor",-95,27,"w","stud_non_psy",0,"none"
149,39,"distractor","nosou","nosou","N","N",0.837354600000026,"Metall",-95,27,"w","stud_non_psy",0,"none"
149,40,"R item","right","bottom","R","B",1.7820736000001,"Palast",52,27,"w","stud_non_psy",0,"none"
149,41,"distractor","nosou","nosou","L","T",1.34123299999987,"Maler",-95,27,"w","stud_non_psy",0,"none"
149,42,"distractor","nosou","nosou","N","N",0.926318000000038,"Kinn",-95,27,"w","stud_non_psy",0,"none"
149,43,"R item","left","top","L","T",0.877192000000377,"Gemüse",7,27,"w","stud_non_psy",0,"none"
149,44,"R item","left","top","L","T",0.781760399999712,"König",53,27,"w","stud_non_psy",0,"none"
149,45,"F item","left","top","L","T",0.972970399999667,"Schleim",12,27,"w","stud_non_psy",0,"none"
149,46,"distractor","nosou","nosou","L","T",1.0046911999998,"Yacht",-95,27,"w","stud_non_psy",0,"none"
149,47,"distractor","nosou","nosou","L","T",0.885090800000398,"Pfeffer",-95,27,"w","stud_non_psy",0,"none"
149,48,"R item","left","top","L","T",0.741789499999868,"Wolle",76,27,"w","stud_non_psy",0,"none"
149,49,"F item","left","top","L","T",0.829793899999913,"Raupe",44,27,"w","stud_non_psy",0,"none"
149,50,"distractor","nosou","nosou","N","N",0.857255999999779,"Mädchen",-95,27,"w","stud_non_psy",0,"none"
149,51,"distractor","nosou","nosou","L","T",1.69155509999973,"Brief",-95,27,"w","stud_non_psy",0,"none"
149,52,"distractor","nosou","nosou","N","N",0.845266100000117,"Dozent",-95,27,"w","stud_non_psy",0,"none"
149,53,"R item","left","top","R","B",0.957743199999641,"Stuhl",58,27,"w","stud_non_psy",0,"none"
149,54,"distractor","nosou","nosou","N","N",0.877377400000114,"Allee",-95,27,"w","stud_non_psy",0,"none"
149,55,"distractor","nosou","nosou","N","N",1.19770280000012,"Mord",-95,27,"w","stud_non_psy",0,"none"
149,56,"R item","right","bottom","R","B",1.04566169999998,"Gift",3,27,"w","stud_non_psy",0,"none"
149,57,"F item","left","top","R","B",1.22200250000014,"Vulkan",70,27,"w","stud_non_psy",0,"none"
149,58,"distractor","nosou","nosou","N","N",1.32558690000042,"Heer",-95,27,"w","stud_non_psy",0,"none"
149,59,"R item","left","top","N","N",1.77368400000023,"Altar",78,27,"w","stud_non_psy",0,"none"
149,60,"distractor","nosou","nosou","R","B",5.23752889999969,"Geld",-95,27,"w","stud_non_psy",0,"none"
149,61,"distractor","nosou","nosou","N","N",0.74896549999994,"Junge",-95,27,"w","stud_non_psy",0,"none"
149,62,"F item","left","top","L","T",0.749165999999605,"Pfeife",38,27,"w","stud_non_psy",0,"none"
149,63,"distractor","nosou","nosou","N","N",0.700308299999961,"Lager",-95,27,"w","stud_non_psy",0,"none"
149,64,"distractor","nosou","nosou","N","N",2.16558250000026,"Dampf",-95,27,"w","stud_non_psy",0,"none"
149,65,"distractor","nosou","nosou","N","N",1.78977799999984,"Fahne",-95,27,"w","stud_non_psy",0,"none"
149,66,"distractor","nosou","nosou","R","B",0.910012299999835,"Fischer",-95,27,"w","stud_non_psy",0,"none"
149,67,"distractor","nosou","nosou","N","N",0.725198300000102,"Stirn",-95,27,"w","stud_non_psy",0,"none"
149,68,"distractor","nosou","nosou","N","N",0.757346899999902,"Boden",-95,27,"w","stud_non_psy",0,"none"
149,69,"R item","right","bottom","L","T",0.812807700000121,"Panzer",29,27,"w","stud_non_psy",0,"none"
149,70,"F item","right","bottom","L","T",1.11760009999989,"Grab",8,27,"w","stud_non_psy",0,"none"
149,71,"distractor","nosou","nosou","R","B",1.32514790000005,"Diamant",-95,27,"w","stud_non_psy",0,"none"
149,72,"distractor","nosou","nosou","N","N",1.06823880000002,"Mönch",-95,27,"w","stud_non_psy",0,"none"
149,73,"F item","right","bottom","L","T",0.700514200000271,"Neffe",31,27,"w","stud_non_psy",0,"none"
149,74,"distractor","nosou","nosou","L","T",0.733371399999669,"Katze",-95,27,"w","stud_non_psy",0,"none"
149,75,"distractor","nosou","nosou","L","T",1.14981970000008,"Larve",-95,27,"w","stud_non_psy",0,"none"
149,76,"F item","left","top","N","N",1.0537217000001,"Schmutz",50,27,"w","stud_non_psy",0,"none"
149,77,"F item","right","bottom","N","N",0.843343699999878,"Zimmer",4,27,"w","stud_non_psy",0,"none"
149,78,"R item","left","top","R","B",1.08531780000021,"Bettler",11,27,"w","stud_non_psy",0,"none"
149,79,"F item","left","top","R","B",1.14056930000015,"Schaum",42,27,"w","stud_non_psy",0,"none"
149,80,"R item","left","top","L","T",2.20590940000011,"Hotel",37,27,"w","stud_non_psy",0,"none"
149,81,"F item","right","bottom","L","T",2.10993560000043,"Berg",17,27,"w","stud_non_psy",0,"none"
149,82,"distractor","nosou","nosou","L","T",1.50103339999987,"Mutter",-95,27,"w","stud_non_psy",0,"none"
149,83,"distractor","nosou","nosou","L","T",0.892725500000324,"Blüte",-95,27,"w","stud_non_psy",0,"none"
149,84,"distractor","nosou","nosou","L","T",0.910171900000023,"Fleisch",-95,27,"w","stud_non_psy",0,"none"
149,85,"distractor","nosou","nosou","L","T",1.18177100000003,"Kalk",-95,27,"w","stud_non_psy",0,"none"
149,86,"R item","left","top","L","T",1.31674470000007,"Gehirn",54,27,"w","stud_non_psy",0,"none"
149,87,"F item","left","top","L","T",0.909390199999962,"Seil",9,27,"w","stud_non_psy",0,"none"
149,88,"F item","right","bottom","L","T",0.72553599999992,"Staub",47,27,"w","stud_non_psy",0,"none"
149,89,"distractor","nosou","nosou","L","T",0.837719399999969,"Möbel",-95,27,"w","stud_non_psy",0,"none"
149,90,"F item","left","top","R","B",1.38974120000012,"Stein",56,27,"w","stud_non_psy",0,"none"
149,91,"F item","right","bottom","R","B",1.95753539999987,"Pfeil",14,27,"w","stud_non_psy",0,"none"
149,92,"F item","right","bottom","R","B",1.06932959999995,"Schmied",66,27,"w","stud_non_psy",0,"none"
149,93,"F item","left","top","N","N",2.02205890000005,"Feuer",46,27,"w","stud_non_psy",0,"none"
149,94,"R item","left","top","L","T",0.834689700000126,"Ehefrau",27,27,"w","stud_non_psy",0,"none"
149,95,"F item","right","bottom","L","T",1.49422510000022,"Winter",41,27,"w","stud_non_psy",0,"none"
149,96,"distractor","nosou","nosou","L","T",1.06935999999996,"Garten",-95,27,"w","stud_non_psy",0,"none"
149,97,"distractor","nosou","nosou","L","T",1.71020640000006,"Keller",-95,27,"w","stud_non_psy",0,"none"
149,98,"R item","right","bottom","R","B",2.43039750000025,"Person",25,27,"w","stud_non_psy",0,"none"
149,99,"distractor","nosou","nosou","R","B",0.741403300000002,"Gelenk",-95,27,"w","stud_non_psy",0,"none"
149,100,"F item","right","bottom","R","B",0.675955400000021,"Lawine",65,27,"w","stud_non_psy",0,"none"
149,101,"distractor","nosou","nosou","R","B",0.643989400000009,"Getränk",-95,27,"w","stud_non_psy",0,"none"
149,102,"R item","right","bottom","R","B",0.765400799999952,"Gras",16,27,"w","stud_non_psy",0,"none"
149,103,"distractor","nosou","nosou","R","B",0.628757699999824,"Luft",-95,27,"w","stud_non_psy",0,"none"
149,104,"R item","right","bottom","L","T",0.788864699999976,"Räuber",55,27,"w","stud_non_psy",0,"none"
149,105,"distractor","nosou","nosou","N","N",1.14951079999992,"Harfe",-95,27,"w","stud_non_psy",0,"none"
149,106,"F item","left","top","R","B",0.845618800000011,"Hose",2,27,"w","stud_non_psy",0,"none"
149,107,"R item","left","top","R","B",0.997963199999958,"Buch",21,27,"w","stud_non_psy",0,"none"
149,108,"F item","left","top","R","B",5.00578080000014,"Papier",6,27,"w","stud_non_psy",0,"none"
149,109,"distractor","nosou","nosou","R","B",0.693375199999991,"Pflanze",-95,27,"w","stud_non_psy",0,"none"
149,110,"F item","left","top","L","T",1.62929369999983,"Stange",59,27,"w","stud_non_psy",0,"none"
149,111,"distractor","nosou","nosou","L","T",0.797271200000068,"Ecke",-95,27,"w","stud_non_psy",0,"none"
149,112,"R item","left","top","L","T",0.749144500000057,"Blut",68,27,"w","stud_non_psy",0,"none"
149,113,"distractor","nosou","nosou","N","N",0.917378599999665,"Rathaus",-95,27,"w","stud_non_psy",0,"none"
149,114,"distractor","nosou","nosou","R","B",0.981917200000225,"Moor",-95,27,"w","stud_non_psy",0,"none"
149,115,"distractor","nosou","nosou","L","T",1.19682300000022,"Hafer",-95,27,"w","stud_non_psy",0,"none"
149,116,"F item","left","top","L","T",1.94938269999966,"Hektar",24,27,"w","stud_non_psy",0,"none"
149,117,"distractor","nosou","nosou","N","N",0.989348400000381,"Schüler",-95,27,"w","stud_non_psy",0,"none"
149,118,"distractor","nosou","nosou","N","N",0.72443740000017,"Sänger",-95,27,"w","stud_non_psy",0,"none"
149,119,"distractor","nosou","nosou","N","N",1.27728840000009,"Leiche",-95,27,"w","stud_non_psy",0,"none"
149,120,"distractor","nosou","nosou","L","T",0.741461000000072,"Vogel",-95,27,"w","stud_non_psy",0,"none"
149,121,"R item","left","top","N","N",1.08621300000004,"Flasche",71,27,"w","stud_non_psy",0,"none"
149,122,"F item","right","bottom","N","N",0.933022700000038,"Pferd",67,27,"w","stud_non_psy",0,"none"
149,123,"distractor","nosou","nosou","N","N",0.837445899999693,"Nektar",-95,27,"w","stud_non_psy",0,"none"
149,124,"R item","right","bottom","R","B",2.2773116999997,"Lerche",10,27,"w","stud_non_psy",0,"none"
149,125,"distractor","nosou","nosou","N","N",1.61318780000011,"Salat",-95,27,"w","stud_non_psy",0,"none"
149,126,"distractor","nosou","nosou","R","B",1.03755490000003,"Pfarrer",-95,27,"w","stud_non_psy",0,"none"
149,127,"F item","left","top","R","B",1.01355169999988,"Brett",35,27,"w","stud_non_psy",0,"none"
149,128,"distractor","nosou","nosou","R","B",0.869409800000085,"Richter",-95,27,"w","stud_non_psy",0,"none"
149,129,"distractor","nosou","nosou","N","N",0.901172099999712,"Sumpf",-95,27,"w","stud_non_psy",0,"none"
149,130,"F item","left","top","N","N",1.76589150000018,"Becher",49,27,"w","stud_non_psy",0,"none"
149,131,"F item","right","bottom","L","T",1.43766310000001,"Wasser",51,27,"w","stud_non_psy",0,"none"
149,132,"distractor","nosou","nosou","R","B",4.02135629999975,"Schiff",-95,27,"w","stud_non_psy",0,"none"
149,133,"distractor","nosou","nosou","R","B",6.35716860000002,"Küste",-95,27,"w","stud_non_psy",0,"none"
149,134,"R item","left","top","L","T",10.2363825000002,"Zucker",69,27,"w","stud_non_psy",0,"none"
149,135,"R item","right","bottom","L","T",0.853875300000254,"Erde",5,27,"w","stud_non_psy",0,"none"
149,136,"F item","right","bottom","R","B",2.24572199999966,"Gold",13,27,"w","stud_non_psy",0,"none"
149,137,"distractor","nosou","nosou","L","T",1.79621950000001,"Bankier",-95,27,"w","stud_non_psy",0,"none"
149,138,"F item","right","bottom","N","N",1.30909960000008,"Sessel",72,27,"w","stud_non_psy",0,"none"
149,139,"F item","left","top","L","T",1.25363860000016,"Zeitung",40,27,"w","stud_non_psy",0,"none"
149,140,"distractor","nosou","nosou","N","N",0.989686200000051,"Toast",-95,27,"w","stud_non_psy",0,"none"
149,141,"distractor","nosou","nosou","N","N",0.837160799999765,"Kaffee",-95,27,"w","stud_non_psy",0,"none"
149,142,"F item","right","bottom","R","B",1.06930600000032,"Nässe",74,27,"w","stud_non_psy",0,"none"
149,143,"R item","left","top","L","T",1.1816560000002,"Felsen",39,27,"w","stud_non_psy",0,"none"
149,144,"distractor","nosou","nosou","N","N",1.19818440000017,"Fluss",-95,27,"w","stud_non_psy",0,"none"
149,145,"distractor","nosou","nosou","R","B",1.04510829999981,"Sklave",-95,27,"w","stud_non_psy",0,"none"
149,146,"F item","left","top","L","T",0.917138100000102,"Reptil",75,27,"w","stud_non_psy",0,"none"
149,147,"distractor","nosou","nosou","L","T",0.972666800000297,"Elefant",-95,27,"w","stud_non_psy",0,"none"
149,148,"R item","left","top","L","T",1.18124630000011,"Eisen",43,27,"w","stud_non_psy",0,"none"
149,149,"R item","right","bottom","R","B",1.07735739999998,"Blase",19,27,"w","stud_non_psy",0,"none"
149,150,"R item","right","bottom","L","T",1.16508399999975,"Plakat",30,27,"w","stud_non_psy",0,"none"
149,151,"distractor","nosou","nosou","R","B",0.997211100000186,"Schlamm",-95,27,"w","stud_non_psy",0,"none"
149,152,"R item","right","bottom","L","T",1.17309130000012,"Strand",20,27,"w","stud_non_psy",0,"none"
149,153,"F item","right","bottom","L","T",1.03002670000023,"Kneipe",34,27,"w","stud_non_psy",0,"none"
149,154,"distractor","nosou","nosou","N","N",0.941449299999931,"Auspuff",-95,27,"w","stud_non_psy",0,"none"
149,155,"distractor","nosou","nosou","L","T",11.8215037999998,"Bauch",-95,27,"w","stud_non_psy",0,"none"
149,156,"R item","right","bottom","R","B",0.99031449999984,"Wiege",1,27,"w","stud_non_psy",0,"none"
149,157,"R item","right","bottom","N","N",1.32519330000014,"Stern",22,27,"w","stud_non_psy",0,"none"
149,158,"R item","right","bottom","R","B",1.01312430000007,"Orkan",23,27,"w","stud_non_psy",0,"none"
149,159,"distractor","nosou","nosou","N","N",1.41317670000035,"Butter",-95,27,"w","stud_non_psy",0,"none"
149,160,"F item","left","top","R","B",0.916662900000119,"Schädel",60,27,"w","stud_non_psy",0,"none"
150,1,"distractor","nosou","nosou","N","N",5.04292340000006,"Dampf",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,2,"F item","right","bottom","R","B",1.6207015,"Moor",37,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,3,"distractor","nosou","nosou","N","N",1.10033229999999,"Kalk",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,4,"distractor","nosou","nosou","N","N",1.45984429999999,"Panzer",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,5,"R item","left","top","L","T",1.54102720000014,"Gelenk",73,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,6,"F item","right","bottom","L","T",1.51721840000005,"Hose",29,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,7,"distractor","nosou","nosou","N","N",1.22835719999989,"Nässe",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,8,"distractor","nosou","nosou","N","N",0.983365499999991,"Bettler",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,9,"R item","left","top","N","N",1.06072930000005,"Allee",17,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,10,"distractor","nosou","nosou","N","N",0.739756799999896,"Kugel",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,11,"R item","right","bottom","L","T",1.88490030000003,"Ofen",63,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,12,"distractor","nosou","nosou","N","N",0.899790499999881,"Abgrund",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,13,"F item","left","top","N","N",0.996264399999973,"Junge",30,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,14,"distractor","nosou","nosou","N","N",0.859287699999868,"Frosch",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,15,"F item","right","bottom","R","B",0.845186900000044,"Becher",9,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,16,"distractor","nosou","nosou","N","N",0.763618700000052,"Larve",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,17,"R item","left","top","L","T",2.02133989999993,"Pferd",24,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,18,"distractor","nosou","nosou","N","N",0.909446099999968,"Grab",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,19,"distractor","nosou","nosou","N","N",0.933946299999889,"Pfeffer",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,20,"distractor","nosou","nosou","N","N",0.933168100000103,"Berg",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,21,"F item","left","top","R","B",1.08449900000005,"Zucker",44,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,22,"R item","left","top","R","B",1.22850340000014,"Wasser",39,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,23,"distractor","nosou","nosou","N","N",1.51668140000015,"Küste",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,24,"R item","right","bottom","R","B",0.900520700000015,"Pfeife",1,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,25,"R item","left","top","R","B",1.34073160000003,"Stange",5,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,26,"distractor","nosou","nosou","N","N",1.00499889999992,"Wald",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,27,"F item","left","top","R","B",1.58912540000006,"Felsen",67,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,28,"F item","left","top","L","T",1.82103660000007,"Kneipe",69,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,29,"R item","right","bottom","N","N",0.757925600000135,"Halle",71,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,30,"F item","left","top","N","N",2.03620860000001,"Erde",28,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,31,"F item","left","top","L","T",1.22132510000006,"Blase",35,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,32,"R item","left","top","L","T",1.86943150000002,"Staub",59,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,33,"R item","right","bottom","R","B",0.910213399999975,"Keller",56,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,34,"R item","left","top","L","T",0.973100999999815,"Pianist",61,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,35,"distractor","nosou","nosou","N","N",0.98863080000001,"Hektar",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,36,"R item","right","bottom","R","B",1.26939809999999,"Pfeil",53,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,37,"R item","right","bottom","R","B",0.861285499999894,"Schlamm",20,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,38,"F item","left","top","L","T",0.826937900000075,"Mönch",51,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,39,"distractor","nosou","nosou","N","N",1.28593179999984,"Gift",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,40,"distractor","nosou","nosou","N","N",0.917537699999912,"Sänger",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,41,"distractor","nosou","nosou","N","N",0.78087870000013,"Bankier",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,42,"distractor","nosou","nosou","N","N",0.930902699999933,"Richter",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,43,"F item","left","top","N","N",0.851808400000209,"Insekt",15,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,44,"distractor","nosou","nosou","L","T",1.26098130000014,"Schleim",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,45,"R item","right","bottom","R","B",1.38938259999986,"Fabrik",34,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,46,"F item","right","bottom","R","B",1.04566750000004,"Stirn",43,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,47,"distractor","nosou","nosou","N","N",1.1014017,"Auto",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,48,"F item","right","bottom","N","N",0.741405400000076,"Fuchs",16,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,49,"F item","left","top","N","N",0.972798399999874,"Brett",64,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,50,"distractor","nosou","nosou","N","N",0.814340800000082,"Pfarrer",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,51,"R item","right","bottom","R","B",1.53302380000014,"Hotel",48,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,52,"F item","left","top","L","T",0.989106300000003,"Papier",72,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,53,"R item","right","bottom","L","T",1.28537189999997,"Feuer",10,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,54,"distractor","nosou","nosou","N","N",1.03005440000015,"Sklave",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,55,"R item","left","top","N","N",0.780671700000084,"Raupe",2,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,56,"distractor","nosou","nosou","N","N",1.63686779999989,"Getränk",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,57,"distractor","nosou","nosou","N","N",0.876989999999978,"Nagel",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,58,"R item","left","top","L","T",0.876960900000086,"König",41,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,59,"F item","right","bottom","N","N",1.38192049999998,"Kind",38,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,60,"distractor","nosou","nosou","N","N",1.05364629999985,"Gold",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,61,"F item","right","bottom","N","N",0.765327600000091,"Wolle",76,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,62,"distractor","nosou","nosou","N","N",0.893936599999961,"Sauna",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,63,"F item","right","bottom","L","T",2.66123440000001,"Küche",57,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,64,"distractor","nosou","nosou","N","N",0.853691300000037,"Nonne",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,65,"distractor","nosou","nosou","R","B",3.80516579999994,"Schmied",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,66,"F item","right","bottom","R","B",0.883715299999949,"Vieh",25,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,67,"F item","right","bottom","N","N",1.47680910000008,"Winter",18,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,68,"distractor","nosou","nosou","N","N",1.09326269999997,"Schädel",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,69,"F item","left","top","N","N",0.901661600000125,"Wiese",62,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,70,"R item","right","bottom","R","B",1.7480008,"Räuber",13,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,71,"R item","left","top","L","T",1.38881330000004,"Gemüse",60,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,72,"R item","left","top","L","T",1.07506220000005,"Toast",55,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,73,"distractor","nosou","nosou","N","N",1.66960760000006,"Puppe",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,74,"distractor","nosou","nosou","N","N",0.813464300000078,"Schüler",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,75,"R item","right","bottom","R","B",1.57380699999999,"Vogel",66,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,76,"F item","right","bottom","R","B",1.44526360000009,"Salat",52,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
150,77,"distractor","nosou","nosou","N","N",1.05360309999992,"Haut",-95,25,"w","psy_stud",1,"Ich habe mir kurze Geschichten mit jeweils etwa drei Wörtern ausgedacht"
